enddate,approval_type,rate,year
2017-04-11,approve,41.608387,2017
2017-04-11,disapprove,54.626013,2017
2017-04-13,approve,41.613321,2017
2017-04-13,disapprove,52.248116,2017
2017-04-12,approve,48.851563,2017
2017-04-12,disapprove,45.880389,2017
2017-04-11,approve,40.948636,2017
2017-04-11,disapprove,51.76658,2017
2017-04-12,approve,42.608387,2017
2017-04-12,disapprove,53.626013,2017
2017-04-11,approve,40.948636,2017
2017-04-11,disapprove,51.76658,2017
2017-04-13,approve,48.351563,2017
2017-04-13,disapprove,46.580389,2017
2017-04-12,approve,36.914807,2017
2017-04-12,disapprove,58.031268,2017
2017-04-12,approve,42.948636,2017
2017-04-12,disapprove,48.76658,2017
2017-04-18,approve,41.162813,2017
2017-04-18,disapprove,57.477711,2017
2017-04-12,approve,40.861441,2017
2017-04-12,disapprove,52.539189,2017
2017-04-13,approve,40.948636,2017
2017-04-13,disapprove,51.76658,2017
2017-04-14,approve,47.251563,2017
2017-04-14,disapprove,48.180389,2017
2017-04-13,approve,42.608387,2017
2017-04-13,disapprove,53.626013,2017
2017-04-12,approve,40.05001,2017
2017-04-12,disapprove,48.794843,2017
2017-04-13,approve,40.861441,2017
2017-04-13,disapprove,53.539189,2017
2017-04-14,approve,42.948636,2017
2017-04-14,disapprove,48.76658,2017
2017-04-15,approve,46.051563,2017
2017-04-15,disapprove,49.280389,2017
2017-04-14,approve,39.861441,2017
2017-04-14,disapprove,53.539189,2017
2017-04-16,approve,44.608387,2017
2017-04-16,disapprove,51.626013,2017
2017-04-15,approve,42.948636,2017
2017-04-15,disapprove,48.76658,2017
2017-04-15,approve,41.861441,2017
2017-04-15,disapprove,51.539189,2017
2017-04-16,approve,45.751563,2017
2017-04-16,disapprove,48.780389,2017
2017-04-15,approve,47.686784,2017
2017-04-15,disapprove,46.055805,2017
2017-04-17,approve,44.608387,2017
2017-04-17,disapprove,51.626013,2017
2017-04-17,approve,44.551563,2017
2017-04-17,disapprove,51.080389,2017
2017-04-18,approve,41.750369,2017
2017-04-18,disapprove,54.742388,2017
2017-04-18,approve,43.751563,2017
2017-04-18,disapprove,51.580389,2017
2017-04-17,approve,41.861441,2017
2017-04-17,disapprove,50.539189,2017
2017-04-17,approve,43.746612,2017
2017-04-17,disapprove,51.481791,2017
2017-04-20,approve,42.613321,2017
2017-04-20,disapprove,53.248116,2017
2017-04-18,approve,41.948636,2017
2017-04-18,disapprove,50.76658,2017
2017-04-18,approve,43.948636,2017
2017-04-18,disapprove,47.76658,2017
2017-04-18,approve,42.861441,2017
2017-04-18,disapprove,50.539189,2017
2017-04-18,approve,42.608387,2017
2017-04-18,disapprove,53.626013,2017
2017-04-19,approve,43.351563,2017
2017-04-19,disapprove,51.680389,2017
2017-04-19,approve,43.861441,2017
2017-04-19,disapprove,48.539189,2017
2017-04-19,approve,41.948636,2017
2017-04-19,disapprove,49.76658,2017
2017-04-18,approve,42.608485,2017
2017-04-18,disapprove,50.209337,2017
2017-04-19,approve,43.608387,2017
2017-04-19,disapprove,52.626013,2017
2017-04-18,approve,35.914807,2017
2017-04-18,disapprove,59.031268,2017
2017-04-20,approve,42.951563,2017
2017-04-20,disapprove,51.880389,2017
2017-04-20,approve,43.608387,2017
2017-04-20,disapprove,52.626013,2017
2017-04-20,approve,39.237814,2017
2017-04-20,disapprove,54.82106,2017
2017-04-20,approve,41.584929,2017
2017-04-20,disapprove,52.955382,2017
2017-04-25,approve,41.393949,2017
2017-04-25,disapprove,46.663376,2017
2017-04-20,approve,43.861441,2017
2017-04-20,disapprove,49.539189,2017
2017-04-20,approve,40.948636,2017
2017-04-20,disapprove,46.76658,2017
2017-04-21,approve,41.151563,2017
2017-04-21,disapprove,53.380389,2017
2017-04-20,approve,42.718064,2017
2017-04-20,disapprove,51.689878,2017
2017-04-23,approve,45.769187,2017
2017-04-23,disapprove,48.41321,2017
2017-04-21,approve,42.861441,2017
2017-04-21,disapprove,50.539189,2017
2017-04-21,approve,46.948636,2017
2017-04-21,disapprove,46.76658,2017
2017-04-20,approve,40.095499,2017
2017-04-20,disapprove,50.465112,2017
2017-04-22,approve,41.451563,2017
2017-04-22,disapprove,52.180389,2017
2017-04-23,approve,45.608387,2017
2017-04-23,disapprove,50.626013,2017
2017-04-23,approve,41.351563,2017
2017-04-23,disapprove,52.080389,2017
2017-04-22,approve,40.861441,2017
2017-04-22,disapprove,52.539189,2017
2017-04-24,approve,45.19239,2017
2017-04-24,disapprove,47.503737,2017
2017-04-23,approve,43.948636,2017
2017-04-23,disapprove,49.76658,2017
2017-04-24,approve,41.608387,2017
2017-04-24,disapprove,54.626013,2017
2017-04-24,approve,50.686784,2017
2017-04-24,disapprove,46.055805,2017
2017-04-23,approve,40.861441,2017
2017-04-23,disapprove,52.539189,2017
2017-04-24,approve,41.051563,2017
2017-04-24,disapprove,52.480389,2017
2017-04-24,approve,40.861441,2017
2017-04-24,disapprove,53.539189,2017
2017-04-25,approve,41.851563,2017
2017-04-25,disapprove,51.480389,2017
2017-04-24,approve,42.37161,2017
2017-04-24,disapprove,52.419838,2017
2017-04-24,approve,41.948636,2017
2017-04-24,disapprove,48.76658,2017
2017-04-25,approve,39.861441,2017
2017-04-25,disapprove,54.539189,2017
2017-04-25,approve,43.012924,2017
2017-04-25,disapprove,48.485387,2017
2017-04-25,approve,42.948636,2017
2017-04-25,disapprove,50.76658,2017
2017-04-25,approve,43.727772,2017
2017-04-25,disapprove,52.495022,2017
2017-04-25,approve,41.948636,2017
2017-04-25,disapprove,49.76658,2017
2017-04-26,approve,43.051563,2017
2017-04-26,disapprove,51.080389,2017
2017-04-25,approve,40.608387,2017
2017-04-25,disapprove,55.626013,2017
2017-04-27,approve,43.613321,2017
2017-04-27,disapprove,51.248116,2017
2017-04-26,approve,39.608387,2017
2017-04-26,disapprove,56.626013,2017
2017-04-26,approve,40.861441,2017
2017-04-26,disapprove,53.539189,2017
2017-04-26,approve,40.948636,2017
2017-04-26,disapprove,51.76658,2017
2017-04-27,approve,42.851563,2017
2017-04-27,disapprove,51.780389,2017
2017-04-27,approve,43.861441,2017
2017-04-27,disapprove,50.539189,2017
2017-04-27,approve,41.948636,2017
2017-04-27,disapprove,49.76658,2017
2017-04-27,approve,33.914807,2017
2017-04-27,disapprove,62.031268,2017
2017-04-27,approve,41.608387,2017
2017-04-27,disapprove,54.626013,2017
2017-04-28,approve,43.251563,2017
2017-04-28,disapprove,50.780389,2017
2017-04-28,approve,42.948636,2017
2017-04-28,disapprove,47.76658,2017
2017-04-28,approve,43.861441,2017
2017-04-28,disapprove,49.539189,2017
2017-04-29,approve,43.951563,2017
2017-04-29,disapprove,50.180389,2017
2017-04-29,approve,42.861441,2017
2017-04-29,disapprove,51.539189,2017
2017-04-29,approve,38.948636,2017
2017-04-29,disapprove,51.76658,2017
2017-04-30,approve,41.608387,2017
2017-04-30,disapprove,54.626013,2017
2017-04-30,approve,44.351563,2017
2017-04-30,disapprove,50.280389,2017
2017-04-29,approve,40.743003,2017
2017-04-29,disapprove,51.945964,2017
2017-04-30,approve,47.686784,2017
2017-04-30,disapprove,46.055805,2017
2017-05-01,approve,42.608387,2017
2017-05-01,disapprove,53.626013,2017
2017-04-30,approve,41.861441,2017
2017-04-30,disapprove,53.539189,2017
2017-04-30,approve,43.948636,2017
2017-04-30,disapprove,49.76658,2017
2017-05-01,approve,44.951563,2017
2017-05-01,disapprove,49.480389,2017
2017-05-01,approve,41.948636,2017
2017-05-01,disapprove,51.76658,2017
2017-05-02,approve,44.751563,2017
2017-05-02,disapprove,50.180389,2017
2017-05-01,approve,42.861441,2017
2017-05-01,disapprove,52.539189,2017
2017-05-04,approve,42.613321,2017
2017-05-04,disapprove,51.248116,2017
2017-05-02,approve,43.948636,2017
2017-05-02,disapprove,48.76658,2017
2017-05-02,approve,42.861441,2017
2017-05-02,disapprove,50.539189,2017
2017-05-02,approve,40.948636,2017
2017-05-02,disapprove,50.76658,2017
2017-05-04,approve,40.539711,2017
2017-05-04,disapprove,53.592009,2017
2017-05-03,approve,44.751563,2017
2017-05-03,disapprove,50.180389,2017
2017-05-02,approve,43.608387,2017
2017-05-02,disapprove,52.626013,2017
2017-05-04,approve,44.551563,2017
2017-05-04,disapprove,50.280389,2017
2017-05-03,approve,42.608387,2017
2017-05-03,disapprove,53.626013,2017
2017-05-03,approve,40.948636,2017
2017-05-03,disapprove,51.76658,2017
2017-05-04,approve,40.608387,2017
2017-05-04,disapprove,55.626013,2017
2017-05-04,approve,40.948636,2017
2017-05-04,disapprove,52.76658,2017
2017-05-04,approve,42.861441,2017
2017-05-04,disapprove,50.539189,2017
2017-05-05,approve,44.951563,2017
2017-05-05,disapprove,49.780389,2017
2017-05-05,approve,40.861441,2017
2017-05-05,disapprove,52.539189,2017
2017-05-05,approve,40.861441,2017
2017-05-05,disapprove,52.539189,2017
2017-05-05,approve,40.948636,2017
2017-05-05,disapprove,51.76658,2017
2017-05-06,approve,43.651563,2017
2017-05-06,disapprove,50.480389,2017
2017-05-07,approve,44.251563,2017
2017-05-07,disapprove,49.480389,2017
2017-05-07,approve,39.608387,2017
2017-05-07,disapprove,55.626013,2017
2017-05-06,approve,40.948636,2017
2017-05-06,disapprove,49.76658,2017
2017-05-06,approve,43.686784,2017
2017-05-06,disapprove,49.055805,2017
2017-05-06,approve,40.861441,2017
2017-05-06,disapprove,52.539189,2017
2017-05-08,approve,44.151563,2017
2017-05-08,disapprove,50.180389,2017
2017-05-07,approve,42.948636,2017
2017-05-07,disapprove,48.76658,2017
2017-05-08,approve,40.608387,2017
2017-05-08,disapprove,55.626013,2017
2017-05-07,approve,42.861441,2017
2017-05-07,disapprove,51.539189,2017
2017-05-08,approve,40.861441,2017
2017-05-08,disapprove,51.539189,2017
2017-05-08,approve,37.948636,2017
2017-05-08,disapprove,53.76658,2017
2017-05-09,approve,43.851563,2017
2017-05-09,disapprove,50.480389,2017
2017-05-09,approve,37.750369,2017
2017-05-09,disapprove,56.742388,2017
2017-05-10,approve,42.351563,2017
2017-05-10,disapprove,51.980389,2017
2017-05-11,approve,40.613321,2017
2017-05-11,disapprove,54.248116,2017
2017-05-09,approve,41.948636,2017
2017-05-09,disapprove,52.76658,2017
2017-05-09,approve,43.948636,2017
2017-05-09,disapprove,47.76658,2017
2017-05-09,approve,40.861441,2017
2017-05-09,disapprove,51.539189,2017
2017-05-09,approve,41.608387,2017
2017-05-09,disapprove,54.626013,2017
2017-05-10,approve,38.861441,2017
2017-05-10,disapprove,53.539189,2017
2017-05-10,approve,42.608387,2017
2017-05-10,disapprove,53.626013,2017
2017-05-10,approve,39.948636,2017
2017-05-10,disapprove,49.76658,2017
2017-05-11,approve,43.351563,2017
2017-05-11,disapprove,51.480389,2017
2017-05-12,approve,42.451563,2017
2017-05-12,disapprove,52.280389,2017
2017-05-11,approve,44.686784,2017
2017-05-11,disapprove,48.055805,2017
2017-05-11,approve,39.608387,2017
2017-05-11,disapprove,56.626013,2017
2017-05-11,approve,41.861441,2017
2017-05-11,disapprove,52.539189,2017
2017-05-11,approve,40.948636,2017
2017-05-11,disapprove,52.76658,2017
2017-05-13,approve,42.251563,2017
2017-05-13,disapprove,52.280389,2017
2017-05-12,approve,40.861441,2017
2017-05-12,disapprove,53.539189,2017
2017-05-12,approve,39.948636,2017
2017-05-12,disapprove,51.76658,2017
2017-05-14,approve,42.251563,2017
2017-05-14,disapprove,52.080389,2017
2017-05-13,approve,37.948636,2017
2017-05-13,disapprove,54.76658,2017
2017-05-20,approve,47.686784,2017
2017-05-20,disapprove,46.055805,2017
2017-05-14,approve,38.608387,2017
2017-05-14,disapprove,57.626013,2017
2017-05-13,approve,39.861441,2017
2017-05-13,disapprove,54.539189,2017
2017-05-13,approve,38.237814,2017
2017-05-13,disapprove,54.82106,2017
2017-05-14,approve,42.686784,2017
2017-05-14,disapprove,52.055805,2017
2017-05-14,approve,39.608485,2017
2017-05-14,disapprove,54.209337,2017
2017-05-15,approve,37.608387,2017
2017-05-15,disapprove,58.626013,2017
2017-05-15,approve,40.951563,2017
2017-05-15,disapprove,53.180389,2017
2017-05-14,approve,38.861441,2017
2017-05-14,disapprove,55.539189,2017
2017-05-14,approve,37.948636,2017
2017-05-14,disapprove,54.76658,2017
2017-05-16,approve,40.151563,2017
2017-05-16,disapprove,54.080389,2017
2017-05-15,approve,38.861441,2017
2017-05-15,disapprove,55.539189,2017
2017-05-15,approve,38.948636,2017
2017-05-15,disapprove,53.76658,2017
2017-05-16,approve,37.948636,2017
2017-05-16,disapprove,51.76658,2017
2017-05-17,approve,39.262775,2017
2017-05-17,disapprove,54.326316,2017
2017-05-16,approve,38.608387,2017
2017-05-16,disapprove,57.626013,2017
2017-05-18,approve,37.613321,2017
2017-05-18,disapprove,57.248116,2017
2017-05-16,approve,38.861441,2017
2017-05-16,disapprove,55.539189,2017
2017-05-16,approve,39.948636,2017
2017-05-16,disapprove,52.76658,2017
2017-05-17,approve,40.051563,2017
2017-05-17,disapprove,54.080389,2017
2017-05-17,approve,39.948636,2017
2017-05-17,disapprove,53.76658,2017
2017-05-17,approve,38.608387,2017
2017-05-17,disapprove,56.626013,2017
2017-05-18,approve,39.351563,2017
2017-05-18,disapprove,54.780389,2017
2017-05-17,approve,38.861441,2017
2017-05-17,disapprove,54.539189,2017
2017-05-18,approve,38.608387,2017
2017-05-18,disapprove,57.626013,2017
2017-05-19,approve,38.351563,2017
2017-05-19,disapprove,55.980389,2017
2017-05-18,approve,36.948636,2017
2017-05-18,disapprove,52.76658,2017
2017-05-18,approve,30.914807,2017
2017-05-18,disapprove,65.031268,2017
2017-05-18,approve,40.686784,2017
2017-05-18,disapprove,53.055805,2017
2017-05-18,approve,38.861441,2017
2017-05-18,disapprove,54.539189,2017
2017-05-20,approve,38.451563,2017
2017-05-20,disapprove,55.380389,2017
2017-05-19,approve,37.861441,2017
2017-05-19,disapprove,54.539189,2017
2017-05-19,approve,38.948636,2017
2017-05-19,disapprove,53.76658,2017
2017-05-20,approve,41.584929,2017
2017-05-20,disapprove,52.955382,2017
2017-05-22,approve,37.769187,2017
2017-05-22,disapprove,56.41321,2017
2017-05-20,approve,38.861441,2017
2017-05-20,disapprove,54.539189,2017
2017-05-20,approve,36.948636,2017
2017-05-20,disapprove,54.76658,2017
2017-05-21,approve,38.451563,2017
2017-05-21,disapprove,55.680389,2017
2017-05-20,approve,40.746612,2017
2017-05-20,disapprove,54.481791,2017
2017-05-21,approve,38.608387,2017
2017-05-21,disapprove,57.626013,2017
2017-05-21,approve,37.948636,2017
2017-05-21,disapprove,55.76658,2017
2017-05-22,approve,37.951563,2017
2017-05-22,disapprove,55.880389,2017
2017-05-23,approve,38.750369,2017
2017-05-23,disapprove,53.742388,2017
2017-05-22,approve,40.608387,2017
2017-05-22,disapprove,55.626013,2017
2017-05-21,approve,37.861441,2017
2017-05-21,disapprove,54.539189,2017
2017-05-22,approve,45.686784,2017
2017-05-22,disapprove,51.055805,2017
2017-05-23,approve,39.404286,2017
2017-05-23,disapprove,55.081642,2017
2017-05-23,approve,38.651563,2017
2017-05-23,disapprove,55.480389,2017
2017-05-22,approve,36.948636,2017
2017-05-22,disapprove,53.76658,2017
2017-05-22,approve,38.861441,2017
2017-05-22,disapprove,54.539189,2017
2017-05-23,approve,42.608387,2017
2017-05-23,disapprove,53.626013,2017
2017-05-23,approve,38.012924,2017
2017-05-23,disapprove,53.485387,2017
2017-05-23,approve,39.948636,2017
2017-05-23,disapprove,53.76658,2017
2017-05-25,approve,39.613321,2017
2017-05-25,disapprove,55.248116,2017
2017-05-24,approve,39.251563,2017
2017-05-24,disapprove,54.680389,2017
2017-05-23,approve,39.948636,2017
2017-05-23,disapprove,52.76658,2017
2017-05-23,approve,39.861441,2017
2017-05-23,disapprove,53.539189,2017
2017-05-24,approve,39.861441,2017
2017-05-24,disapprove,53.539189,2017
2017-05-25,approve,39.751563,2017
2017-05-25,disapprove,54.980389,2017
2017-05-24,approve,42.608387,2017
2017-05-24,disapprove,53.626013,2017
2017-05-24,approve,38.948636,2017
2017-05-24,disapprove,51.76658,2017
2017-05-25,approve,31.014807,2017
2017-05-25,disapprove,64.231268,2017
2017-05-25,approve,41.861441,2017
2017-05-25,disapprove,52.539189,2017
2017-05-25,approve,39.948636,2017
2017-05-25,disapprove,51.76658,2017
2017-05-25,approve,40.608387,2017
2017-05-25,disapprove,55.626013,2017
2017-05-26,approve,39.251563,2017
2017-05-26,disapprove,55.180389,2017
2017-05-26,approve,41.861441,2017
2017-05-26,disapprove,52.539189,2017
2017-05-27,approve,40.151563,2017
2017-05-27,disapprove,54.380389,2017
2017-05-26,approve,37.948636,2017
2017-05-26,disapprove,53.76658,2017
2017-05-28,approve,39.608387,2017
2017-05-28,disapprove,56.626013,2017
2017-05-27,approve,37.948636,2017
2017-05-27,disapprove,56.76658,2017
2017-05-27,approve,42.861441,2017
2017-05-27,disapprove,51.539189,2017
2017-05-28,approve,40.851563,2017
2017-05-28,disapprove,53.480389,2017
2017-05-28,approve,41.948636,2017
2017-05-28,disapprove,48.76658,2017
2017-05-29,approve,41.251563,2017
2017-05-29,disapprove,53.780389,2017
2017-05-28,approve,42.861441,2017
2017-05-28,disapprove,51.539189,2017
2017-05-29,approve,38.608387,2017
2017-05-29,disapprove,57.626013,2017
2017-05-30,approve,44.686784,2017
2017-05-30,disapprove,52.055805,2017
2017-05-29,approve,41.861441,2017
2017-05-29,disapprove,52.539189,2017
2017-05-30,approve,41.251563,2017
2017-05-30,disapprove,53.480389,2017
2017-05-29,approve,39.948636,2017
2017-05-29,disapprove,52.76658,2017
2017-05-30,approve,38.948636,2017
2017-05-30,disapprove,52.76658,2017
2017-05-30,approve,41.861441,2017
2017-05-30,disapprove,51.539189,2017
2017-06-01,approve,38.613321,2017
2017-06-01,disapprove,56.248116,2017
2017-05-30,approve,37.948636,2017
2017-05-30,disapprove,56.76658,2017
2017-05-31,approve,42.551563,2017
2017-05-31,disapprove,52.580389,2017
2017-05-30,approve,37.608387,2017
2017-05-30,disapprove,58.626013,2017
2017-05-31,approve,37.608387,2017
2017-05-31,disapprove,58.626013,2017
2017-05-31,approve,36.948636,2017
2017-05-31,disapprove,52.76658,2017
2017-05-31,approve,40.861441,2017
2017-05-31,disapprove,52.539189,2017
2017-05-31,approve,43.19239,2017
2017-05-31,disapprove,52.503737,2017
2017-06-01,approve,41.251563,2017
2017-06-01,disapprove,53.980389,2017
2017-06-02,approve,39.751563,2017
2017-06-02,disapprove,56.180389,2017
2017-05-31,approve,43.686784,2017
2017-05-31,disapprove,51.055805,2017
2017-06-01,approve,38.608387,2017
2017-06-01,disapprove,57.626013,2017
2017-06-01,approve,39.861441,2017
2017-06-01,disapprove,53.539189,2017
2017-06-01,approve,40.948636,2017
2017-06-01,disapprove,50.76658,2017
2017-06-02,approve,37.861441,2017
2017-06-02,disapprove,55.539189,2017
2017-06-02,approve,39.948636,2017
2017-06-02,disapprove,51.76658,2017
2017-06-03,approve,40.351563,2017
2017-06-03,disapprove,55.680389,2017
2017-06-03,approve,36.861441,2017
2017-06-03,disapprove,56.539189,2017
2017-06-04,approve,40.608387,2017
2017-06-04,disapprove,55.626013,2017
2017-06-02,approve,43.686784,2017
2017-06-02,disapprove,53.055805,2017
2017-06-03,approve,35.948636,2017
2017-06-03,disapprove,54.76658,2017
2017-06-04,approve,40.051563,2017
2017-06-04,disapprove,56.080389,2017
2017-06-06,approve,35.750369,2017
2017-06-06,disapprove,55.742388,2017
2017-06-04,approve,37.948636,2017
2017-06-04,disapprove,54.76658,2017
2017-06-06,approve,38.539711,2017
2017-06-06,disapprove,54.592009,2017
2017-06-05,approve,38.951563,2017
2017-06-05,disapprove,56.980389,2017
2017-06-05,approve,40.187814,2017
2017-06-05,disapprove,52.739829,2017
2017-06-04,approve,37.861441,2017
2017-06-04,disapprove,55.539189,2017
2017-06-05,approve,40.608387,2017
2017-06-05,disapprove,55.626013,2017
2017-06-05,approve,38.861441,2017
2017-06-05,disapprove,55.539189,2017
2017-06-06,approve,39.051563,2017
2017-06-06,disapprove,56.680389,2017
2017-06-05,approve,37.948636,2017
2017-06-05,disapprove,52.76658,2017
2017-06-06,approve,38.861441,2017
2017-06-06,disapprove,55.539189,2017
2017-06-06,approve,39.608387,2017
2017-06-06,disapprove,56.626013,2017
2017-06-06,approve,37.948636,2017
2017-06-06,disapprove,53.76658,2017
2017-06-07,approve,39.251563,2017
2017-06-07,disapprove,55.680389,2017
